year_week	year	week	excess_ttl
2020_01	2020	1	0.02215631036176287
2020_02	2020	2	-0.0645326216912721
2020_03	2020	3	0.0376876844257534
2020_04	2020	4	0.019709520366431588
2020_05	2020	5	-0.03229702038379105
2020_06	2020	6	0.0220643444221338
2020_07	2020	7	-0.020424428409533804
2020_08	2020	8	0.025174015795625778
2020_09	2020	9	-0.006980967196744116
2020_10	2020	10	0.0025263442384244753
2020_11	2020	11	0.018543281805218016
2020_12	2020	12	-0.07264493856791109
2020_13	2020	13	-0.0031159433614005565
2020_14	2020	14	0.06525863922734063
2020_15	2020	15	-0.007463807977994858
2020_16	2020	16	0.026997978390812954
2020_17	2020	17	-0.0034006167004233226
2020_18	2020	18	-0.05731753611482135
2020_19	2020	19	0.027309000930627443
2020_20	2020	20	-0.00875743916542813
2020_21	2020	21	-0.004350407794277194
2020_22	2020	22	0.046210096082462515
2020_23	2020	23	0.015034847019413152
2020_24	2020	24	0.05104538212664274
2020_25	2020	25	0.008112596242856363
2020_26	2020	26	0.031171272812257074
2020_27	2020	27	0.01099111457419433
2020_28	2020	28	0.046292752966988794
2020_29	2020	29	0.026468074715714957
2020_30	2020	30	0.04256147730092144
2020_31	2020	31	0.033076036445553736
2020_32	2020	32	0.08347265949139532
2020_33	2020	33	0.038852463803667844
2020_34	2020	34	0.07765255788110272
2020_35	2020	35	-0.031299269742766984
2020_36	2020	36	0.10316007533483393
2020_37	2020	37	0.03093258655713091
2020_38	2020	38	0.056833840933225695
2020_39	2020	39	0.043038319465201945
2020_40	2020	40	0.08057422132980344
2020_41	2020	41	0.062226176462994345
2020_42	2020	42	0.06567448213847801
2020_43	2020	43	0.1727903062152335
2020_44	2020	44	0.13423590142486427
2020_45	2020	45	0.1506826363383843
2020_46	2020	46	0.1340607718135063
2020_47	2020	47	0.18410948932234625
2020_48	2020	48	0.1370782072733693
2020_49	2020	49	0.1970856461053304
2020_50	2020	50	0.22942682990616012
2020_51	2020	51	0.16979936650370958
2020_52	2020	52	0.16920792916043728
2021_01	2021	1	0.14779721439593385
2021_02	2021	2	0.07850583801666873
2021_03	2021	3	0.10392700020713164
2021_04	2021	4	0.1326556793921348
2021_05	2021	5	0.09117543450939172
2021_06	2021	6	0.013850038866451557
2021_07	2021	7	0.042802708484151346
2021_08	2021	8	0.045123175261162315
2021_09	2021	9	0.0219784521580117
2021_10	2021	10	0.0048533923366018625
2021_11	2021	11	0.03085765363179539
2021_12	2021	12	-0.02046233944397346
2021_13	2021	13	-0.012600520522818156
2021_14	2021	14	0.04311383441048453
2021_15	2021	15	0.043842675925606124
2021_16	2021	16	0.02591299093216506
2021_17	2021	17	0.10585265439268504
2021_18	2021	18	0.024210775340324772
2021_19	2021	19	0.03961602817345985
2021_20	2021	20	0.05330392015187306
2021_21	2021	21	0.05035933491463078
2021_22	2021	22	0.07295345217242499
2021_23	2021	23	-0.0010421398525395568
2021_24	2021	24	0.11462148215945617
2021_25	2021	25	0.01225836116663599
2021_26	2021	26	0.06416612804894496
2021_27	2021	27	0.045351907137355804
2021_28	2021	28	0.05584280452879055
2021_29	2021	29	0.07526967983031353
2021_30	2021	30	0.07800180801403644
2021_31	2021	31	0.12834247956403763
2021_32	2021	32	0.134080339184308
2021_33	2021	33	0.13765384044426343
2021_34	2021	34	0.12154686793521871
2021_35	2021	35	0.12894228153218082
2021_36	2021	36	0.22143227219101472
2021_37	2021	37	0.19289806076653734
2021_38	2021	38	0.2537609016967557
2021_39	2021	39	0.25269668990253014
2021_40	2021	40	0.19494913183948898
2021_41	2021	41	0.1832957530090974
2021_42	2021	42	0.18570211577000603
2021_43	2021	43	0.34792996080948796
2021_44	2021	44	0.17327195304148882
2021_45	2021	45	0.12367982308131598
2021_46	2021	46	0.14985043106393453
2021_47	2021	47	0.24432614481293055
2021_48	2021	48	0.10806942739379388
2021_49	2021	49	0.1202598656148608
2021_50	2021	50	0.1429288608992036
2021_51	2021	51	0.14219227383011449
2021_52	2021	52	0.12280420065459201
2022_01	2022	1	0.05831845797559054
2022_02	2022	2	0.05646199501155312
2022_03	2022	3	0.0826756264033432
2022_04	2022	4	0.08908450683802527
2022_05	2022	5	0.06200937710412707
2022_06	2022	6	0.054707943577054455
2022_07	2022	7	0.043213894464171246
2022_08	2022	8	0.025726952863679445
2022_09	2022	9	0.02264981733331264
2022_10	2022	10	0.025864880521979217
2022_11	2022	11	0.01618050646235624
2022_12	2022	12	0.009226814857754742
2022_13	2022	13	-0.0025172364914643067
2022_14	2022	14	0.008521216179830655
2022_15	2022	15	0.0004027648315808073
2022_16	2022	16	0.0022816297159469604
2022_17	2022	17	0.009248829192774565
2022_18	2022	18	-0.01602096441364342
2022_19	2022	19	-0.06423930487950041
